WOS ID,First Name,Country,Country Code,Gender,Gender Probability,Publication Year,Author Type
WOS:000290018400033,Hanne,Norway,NO,female,98.00%,2011,First
WOS:000330560300008,Ying,Australia,AU,female,88.00%,2014,First
WOS:000355550400017,Esther,Singapore,SG,female,99.00%,2015,First
WOS:000904481400001,Samar,Egypt,EG,female,97.00%,2022,First
WOS:000393866100001,Caroline,Belgium,BE,female,99.00%,2017,First
WOS:000401215200008,Antonia,United States of America,US,female,98.00%,2017,First
WOS:001073379700001,Courtney,United States of America,US,female,96.00%,2023,First
WOS:000525146100016,Telma,Portugal,PT,female,99.00%,2020,First
WOS:000385697600008,Dilek,Saudi Arabia,SA,female,89.00%,2016,First
WOS:000920414100001,Sven,Sweden,SE,male,99.00%,2023,First
WOS:000416052400021,Srinivasan,India,IN,male,99.00%,2017,First
WOS:001064071800001,Monika,Germany,DE,female,99.00%,2023,First
WOS:000523189700007,XiaoDan,China,CN,female,89.00%,2020,First
WOS:000599261400001,Weisong,Sweden,CN,male,88.00%,2020,First
WOS:000654461500001,Ali,Australia,AU,male,87.00%,2021,First
WOS:000313277100022,Romain,France,FR,male,99.00%,2012,First
WOS:000298549700013,Lee,United States of America,US,male,92.00%,2012,First
WOS:000507717100020,Tor,Norway,NO,male,99.00%,2020,First
WOS:000413224300001,Xi,Australia,AU,female,99.00%,2017,First
WOS:000715352600013,Kai,Sweden,SE,male,89.00%,2021,First
WOS:000465297300054,Hongdan,China,CN,female,86.00%,2019,First
WOS:000392963700005,Oystein,Norway,NO,male,99.00%,2016,First
WOS:000781234100001,Yubo,China,CN,male,85.00%,2022,First
WOS:000388548200011,Jingjing,China,CN,female,96.00%,2016,First
WOS:000379624400016,Uta,Germany,DE,female,99.00%,2016,First
WOS:000180887000016,Matthew,Sweden,SG,male,98.00%,2002,First
WOS:000983065000001,Zhipeng,China,CN,male,96.00%,2023,First
WOS:000337300100041,Shah,United States of America,US,male,95.00%,2014,First
WOS:000350184200004,Louis,Singapore,SG,male,99.00%,2015,First
WOS:000482907600024,Jiri,Czech Republic,CZ,male,99.00%,2019,First
WOS:000978282400001,Maria,Spain,ES,female,99.00%,2023,First
WOS:000365151000042,Begona,Spain,ES,female,97.00%,2015,First
WOS:000406583200002,Anna,Poland,PL,female,99.00%,2017,First
WOS:001101711800001,Nina,Germany,DE,female,98.00%,2023,First
WOS:000354566900011,Violetta,Czech Republic,CZ,female,97.00%,2015,First
WOS:000497991500030,Hunter,United States of America,US,male,95.00%,2019,First
WOS:000414915900031,Sophia,Germany,DE,female,98.00%,2017,First
WOS:000407628000003,Mareike,Germany,DE,female,98.00%,2017,First
WOS:000270836800005,JuYeon,South Korea,KR,female,89.00%,2009,First
WOS:000925432600001,Yongjie,China,CN,male,93.00%,2023,First
WOS:000412215400003,Laura,Spain,ES,female,99.00%,2017,First
WOS:000954533300001,Antony,Sweden,SE,male,99.00%,2023,First
WOS:000251022600006,Connie,Netherlands,NL,female,99.00%,2007,First
WOS:000572832900064,Kwang,South Korea,KR,male,98.00%,2020,First
WOS:000376850400001,Jochen,Germany,DE,male,99.00%,2016,First
WOS:000403121800005,Eileen,Germany,DE,female,98.00%,2017,First
WOS:000334160900028,Joseph,France,FR,male,99.00%,2014,First
WOS:000605775400001,Agnieszka,Poland,PL,female,99.00%,2021,First
WOS:000346471700013,Wang,China,CN,male,98.00%,2014,First
WOS:000345894500012,Mariona,Spain,ES,female,99.00%,2014,First
WOS:000251807800004,Jianjun,China,CN,male,98.00%,2007,First
WOS:000292441000001,In,South Korea,KR,male,85.00%,2011,First
WOS:000313736700009,Andreja,Slovenia,SI,female,98.00%,2013,First
WOS:000304406400005,Francesca,Italy,IT,female,99.00%,2012,First
WOS:000502578600011,Huo,China,CN,male,88.00%,2019,First
WOS:000382352600036,Floris,Netherlands,NL,male,98.00%,2016,First
WOS:000760537400001,Sasha,England,GB,female,85.00%,2022,First
WOS:001073169700001,Maxence,France,FR,male,99.00%,2023,First
WOS:000253825100002,Xiaoyun,United States of America,US,female,90.00%,2008,First
WOS:000370644900003,Zhen,China,CN,male,96.00%,2016,First
WOS:000598766900014,Tuba,Turkey,TR,female,97.00%,2020,First
WOS:000315708000004,Marcel,Netherlands,NL,male,99.00%,2013,First
WOS:000280434200009,JungMo,South Korea,KR,male,93.00%,2010,First
WOS:000418253600011,Marcel,Netherlands,NL,male,99.00%,2017,First
WOS:000603083500010,Mireia,Spain,ES,female,99.00%,2020,First
WOS:000280434200011,Goncalo,Portugal,PT,male,99.00%,2010,First
WOS:000708550500023,Yuling,China,CN,female,87.00%,2021,First
WOS:000470973800006,Maria,Germany,DE,female,99.00%,2019,First
WOS:000447118300008,Katalin,Germany,DE,female,99.00%,2018,First
WOS:000270353900020,Juan,Spain,ES,male,99.00%,2009,First
WOS:000334050800011,Luca,Italy,IT,male,99.00%,2014,First
WOS:000307014300017,Klervi,France,FR,female,99.00%,2012,First
WOS:000707466200001,LiJuan,China,CN,female,98.00%,2021,First
WOS:000834191600007,Zahia,France,FR,female,99.00%,2022,First
WOS:000381500900160,Yong,China,CN,male,95.00%,2016,First
WOS:000285893100007,Juan,China,CN,male,89.00%,2010,First
WOS:000424063900010,Ryoko,Japan,JP,female,99.00%,2018,First
WOS:000410753800025,Hui,China,CN,female,93.00%,2017,First
WOS:000922022000001,Qing,England,GB,female,97.00%,2023,First
WOS:000456132700023,Carmen,United States of America,US,female,94.00%,2019,First
WOS:000529312200005,Yuanyuan,China,CN,female,90.00%,2020,First
WOS:000325686000025,Weiguo,China,CN,male,95.00%,2013,First
WOS:000351175100010,Annika,Germany,DE,female,98.00%,2015,First
WOS:000434409100001,Tianyi,China,CN,male,97.00%,2018,First
WOS:000459508600002,Cludia,Brazil,BR,female,98.00%,2019,First
WOS:000997079500001,Xiaoyue,China,CN,female,88.00%,2023,First
WOS:000756494700001,Jiaying,China,CN,female,93.00%,2022,First
WOS:000440958700067,YiDa,China,CN,male,97.00%,2018,First
WOS:000337095000043,Aurelien,France,FR,male,99.00%,2014,First
WOS:000289223700051,Maria,Russia,RU,female,99.00%,2011,First
WOS:000270864100003,Weibin,China,CN,male,96.00%,2009,First
WOS:000599610600001,Barbora,Czech Republic,CZ,female,99.00%,2020,First
WOS:000466556800007,Elena,Russia,RU,female,99.00%,2019,First
WOS:000405997400012,Fan,China,CN,female,95.00%,2017,First
WOS:000507433700001,Loredana,Germany,DE,female,99.00%,2020,First
WOS:000332602200014,Yuanyuan,China,CN,female,90.00%,2014,First
WOS:000862424900094,Julia,Spain,ES,female,99.00%,2022,First
WOS:001006731500001,Luis,Netherlands,NL,male,99.00%,2023,First
WOS:000531414300007,Eva,England,GB,female,99.00%,2020,First
WOS:001024192300001,Lu,China,CN,female,98.00%,2023,First
WOS:000382071200018,Julia,Germany,DE,female,98.00%,2016,First
WOS:000977875800003,HeeSung,South Korea,KR,male,91.00%,2023,First
WOS:000781574900001,Katia,Italy,IT,female,99.00%,2022,First
WOS:000847037600001,Rocio,Mexico,MX,female,99.00%,2022,First
WOS:000881536900001,Annabelle,Germany,DE,female,99.00%,2022,First
WOS:000231289300001,Diana,Italy,IT,female,99.00%,2005,First
WOS:000476683600059,Kai,China,CN,male,95.00%,2019,First
WOS:000292663900003,Maria,Turkey,DE,female,99.00%,2011,First
WOS:000445719500011,Nozomi,Japan,JP,female,95.00%,2018,First
WOS:000701946600003,Can,China,CN,male,96.00%,2021,First
WOS:000910226400001,Anna,Russia,RU,female,99.00%,2023,First
WOS:000807165200001,Maud,Switzerland,CH,female,99.00%,2021,First
WOS:000255758000001,Maria,Tunisia,TN,female,97.00%,2008,First
WOS:001014286600001,Claudia,Spain,ES,female,99.00%,2023,First
WOS:000747869100001,Sabrina,Germany,DE,female,98.00%,2022,First
WOS:000272723100016,Monika,Poland,PL,female,99.00%,2009,First
WOS:000342584400001,Shiva,Iran,IR,female,99.00%,2014,First
WOS:000702178700003,Zhenfeng,China,CN,male,95.00%,2021,First
WOS:000540983600006,Fangfang,China,CN,female,94.00%,2021,First
WOS:000618860000010,Ofir,Israel,IL,male,96.00%,2021,First
WOS:000644446000001,Maxence,France,FR,male,99.00%,2021,First
WOS:000429385800023,Zhixiang,China,CN,male,91.00%,2018,First
WOS:000418626300070,Jordan,United States of America,US,male,86.00%,2017,First
WOS:000424022700063,Elin,Sweden,SE,female,99.00%,2018,First
WOS:000415166000026,Adriana,Poland,PL,female,98.00%,2017,First
WOS:000546406600151,Joanna,Poland,PL,female,99.00%,2020,First
WOS:000443423300018,Yida,China,CN,male,97.00%,2018,First
WOS:000390063900005,Abdelkader,Tunisia,TN,male,98.00%,2016,First
WOS:000327667000003,Fernando,Spain,ES,male,99.00%,2013,First
WOS:000625151600001,Keyi,Sweden,CN,male,92.00%,2021,First
WOS:000264793900007,Dorota,Poland,PL,female,99.00%,2009,First
WOS:000354912300001,Cecilie,Norway,NO,female,97.00%,2015,First
WOS:000881237100001,Xinyi,China,CN,female,99.00%,2022,First
WOS:000317992900007,Luis,Spain,ES,male,99.00%,2013,First
WOS:000460174200006,Agne,Germany,DE,female,93.00%,2019,First
WOS:000843567600028,Zhen,China,CN,male,96.00%,2022,First
WOS:000283810500026,Dario,Spain,ES,male,99.00%,2010,First
WOS:000409309300019,Susana,Spain,ES,female,99.00%,2017,First
WOS:000372157700007,Yuka,Japan,JP,female,99.00%,2016,First
WOS:000357297500001,Antonia,United States of America,US,female,98.00%,2015,First
WOS:000287746500036,Kristin,England,GB,female,98.00%,2011,First
WOS:000383773700014,Myrthe,Netherlands,NL,female,98.00%,2016,First
WOS:000285570600023,Jae,South Korea,KR,male,89.00%,2011,First
WOS:000466567300009,Cornelia,Austria,AT,female,98.00%,2019,First
WOS:000276052700059,Jose,Spain,ES,male,99.00%,2010,First
WOS:000713682400015,Sverre,Norway,NO,male,98.00%,2021,First
WOS:000681809400001,Ayman,England,GB,male,98.00%,2021,First
WOS:000638109100004,Fangfang,China,CN,female,94.00%,2021,First
WOS:000403506700019,Kamlesh,United States of America,US,male,93.00%,2017,First
WOS:000394724700039,Anna,England,GB,female,99.00%,2017,First
WOS:000428608400021,Jan,Switzerland,CH,male,96.00%,2018,First
WOS:000819690700001,Dan,Turkey,CN,male,90.00%,2022,First
WOS:000433198000020,Qian,China,CN,male,95.00%,2018,First
WOS:000598015500001,Daniele,Italy,IT,male,99.00%,2020,First
WOS:000260284000007,Katharina,Germany,DE,female,99.00%,2008,First
WOS:001100677000001,Flora,Italy,IT,female,99.00%,2023,First
WOS:000656941100019,JiHee,South Korea,KR,female,96.00%,2021,First
WOS:000348946300001,Alexandra,France,FR,female,99.00%,2014,First
WOS:000283810500032,Yuan,Turkey,US,male,89.00%,2010,First
WOS:000454148900007,Ana,Spain,ES,female,99.00%,2019,First
WOS:000400759600015,Jarinya,Thailand,TH,female,95.00%,2017,First
WOS:000759084600010,Martina,Germany,DE,female,99.00%,2022,First
WOS:000724496900001,Mariona,Spain,ES,female,99.00%,2021,First
WOS:000267638700002,Guodong,China,CN,male,94.00%,2009,First
WOS:000182781900026,Barbara,England,GB,female,99.00%,2003,First
WOS:000367424000002,HyunHwa,South Korea,KR,female,91.00%,2016,First
WOS:000532172700016,Sang,South Korea,KR,male,90.00%,2019,First
WOS:001123860700001,Xinyu,China,CN,female,96.00%,2023,First
WOS:000582397400002,Caroline,Belgium,BE,female,99.00%,2020,First
WOS:000744561200002,Jiawei,China,CN,male,86.00%,2022,First
WOS:000958867700001,Hongmei,China,CN,female,97.00%,2023,First
WOS:000575169600022,Deborah,Switzerland,CH,female,99.00%,2020,First
WOS:000302786800022,Katharina,Germany,DE,female,99.00%,2012,First
WOS:000249843100001,Virpi,Finland,FI,female,93.00%,2007,First
WOS:000323540200019,Feng,China,CN,male,98.00%,2013,First
WOS:000435077300024,Masuko,Japan,JP,female,89.00%,2018,First
WOS:001136859600001,Jianbo,China,CN,male,97.00%,2023,First
WOS:000346766200021,Erik,Norway,NO,male,99.00%,2014,First
WOS:000367043900009,Xiaoling,China,CN,female,88.00%,2016,First
WOS:000404523600002,Faisal,Saudi Arabia,SA,male,99.00%,2017,First
WOS:000855287500001,Jose,England,GB,male,99.00%,2022,First
WOS:000641474900025,Angelica,Italy,IT,female,99.00%,2021,First
WOS:000528866300001,Stacy,United States of America,US,female,94.00%,2020,First
WOS:000519257000003,Hui,China,CN,female,93.00%,2020,First
WOS:000323586600012,Jan,Germany,DE,male,98.00%,2013,First
WOS:000398515900007,Areum,South Korea,KR,female,96.00%,2017,First
WOS:000327663600017,Cheng,United States of America,US,male,93.00%,2013,First
WOS:000239045500018,Renate,Germany,DE,female,99.00%,2006,First
WOS:000414908300004,Pedro,Italy,IT,male,99.00%,2017,First
WOS:000347822200016,Hang,United States of America,US,female,98.00%,2015,First
WOS:000247407400019,Asa,Sweden,SE,female,87.00%,2007,First
WOS:000756855200003,Libo,China,CN,male,95.00%,2022,First
WOS:000253450300026,Anastassia,Germany,DE,female,99.00%,2008,First
WOS:000417626000004,Esra,Turkey,TR,female,98.00%,2017,First
WOS:000517275400001,Charlotte,Germany,DE,female,99.00%,2020,First
WOS:000379636800004,Yipeng,China,CN,male,92.00%,2016,First
WOS:000438457400088,Sirinun,Thailand,TH,female,95.00%,2018,First
WOS:000714104300020,Fan,China,CN,female,95.00%,2021,First
WOS:000600052600010,Oanh,United States of America,US,female,99.00%,2020,First
WOS:000332576500001,Dohyun,South Korea,KR,male,89.00%,2014,First
WOS:000464719800001,Minoo,Iran,IR,female,98.00%,2019,First
WOS:000279375700005,Sandra,Portugal,PT,female,99.00%,2010,First
WOS:000359874700012,Yifan,United States of America,US,male,98.00%,2015,First
WOS:000299842000023,Stephane,France,FR,male,99.00%,2012,First
WOS:000247489100008,Connie,Netherlands,NL,female,99.00%,2007,First
WOS:000322730900001,Bin,China,CN,male,99.00%,2013,First
WOS:000573768800014,Lisa,Germany,DE,female,98.00%,2020,First
WOS:000372574900117,Marjolein,Netherlands,NL,female,99.00%,2016,First
WOS:000821274800001,Hiba,Spain,ES,female,98.00%,2022,First
WOS:000432011300001,Marc,Spain,ES,male,99.00%,2018,First
WOS:000552771400005,Yukie,Japan,JP,female,99.00%,2020,First
WOS:001057793500001,Ramona,Germany,DE,female,99.00%,2023,First
WOS:001010871100001,Mustafa,Turkey,TR,male,98.00%,2023,First
WOS:000697983800001,Issa,England,GB,male,89.00%,2021,First
WOS:000326684000011,Jun,Canada,CA,male,95.00%,2013,First
WOS:000340742100057,Feng,China,CN,male,98.00%,2014,First
WOS:000390726500018,Laurent,Belgium,BE,male,99.00%,2016,First
WOS:000766903700001,Wenjuan,China,CN,female,97.00%,2022,First
WOS:000887174500001,Soledad,Spain,ES,female,99.00%,2022,First
WOS:000405822900006,Kuan,China,CN,male,98.00%,2017,First
WOS:000256173300027,Sachiko,Japan,JP,female,99.00%,2008,First
WOS:000750340900001,Mohmed,Egypt,EG,male,99.00%,2022,First
WOS:000870049700001,Melike,Turkey,TR,female,98.00%,2022,First
WOS:000704388200015,Geoffrey,France,FR,male,99.00%,2021,First
WOS:000756300800003,Karen,Singapore,SG,female,99.00%,2022,First
WOS:000305873400005,Kazutaka,Sweden,JP,male,99.00%,2012,First
WOS:000328518000021,Vojtech,Czech Republic,CZ,male,99.00%,2013,First
WOS:000428332600024,Oihane,Spain,ES,female,99.00%,2018,First
WOS:001101844000001,Pankaj,India,IN,male,99.00%,2023,First
WOS:000272711800011,Chris,Canada,CA,male,98.00%,2009,First
WOS:000901947300001,Yao,Sweden,CN,male,97.00%,2023,First
WOS:000486230300001,Al,Mexico,MX,male,99.00%,2019,First
WOS:000493218700012,Emilia,Poland,PL,female,99.00%,2019,First
WOS:000288947700006,Christelle,France,FR,female,99.00%,2011,First
WOS:000938975200001,Ainara,Spain,ES,female,99.00%,2023,First
WOS:000649396200003,Quan,United States of America,US,male,94.00%,2020,First
WOS:000292810600007,Xiaoyun,United States of America,US,female,90.00%,2011,First
WOS:000605512600041,Balazs,Hungary,HU,male,98.00%,2021,First
WOS:000333173600008,Ombretta,Italy,IT,female,99.00%,2014,First
WOS:000796637300001,Emilie,France,FR,female,99.00%,2022,First
WOS:000329343000003,JungMo,South Korea,KR,male,93.00%,2014,First
WOS:000389091400001,Melis,Turkey,TR,female,98.00%,2016,First
WOS:000358197600026,Rieko,Japan,JP,female,98.00%,2015,First
WOS:A1997XX93300025,Jun,United States of America,US,male,91.00%,1997,First
WOS:000287754700003,Katja,Germany,DE,female,99.00%,2011,First
WOS:000231196400012,Sayda,Tunisia,TN,female,99.00%,2005,First
WOS:000862823400004,Mengmeng,China,CN,female,88.00%,2022,First
WOS:000361028400001,Masaki,Japan,JP,male,99.00%,2015,First
WOS:001063223800026,Jiang,United States of America,US,male,92.00%,2023,First
WOS:000474331100009,Nina,Germany,DE,female,98.00%,2019,First
WOS:000489000700013,Fernando,Spain,ES,male,99.00%,2019,First
WOS:000238496100006,Tomomi,Japan,JP,female,97.00%,2006,First
WOS:000403770400012,Kaija,Germany,DE,female,98.00%,2017,First
WOS:000539995800022,Dana,United States of America,US,female,89.00%,2020,First
WOS:000584044100001,Camila,Germany,DE,female,99.00%,2020,First
WOS:000473208400001,Alessio,Italy,IT,male,99.00%,2019,First
WOS:000281443700035,Omid,Germany,DE,male,99.00%,2010,First
WOS:000345562500005,Innocent,Cameroon,CM,male,99.00%,2014,First
WOS:000326905800045,Pavel,Czech Republic,CZ,male,99.00%,2013,First
WOS:000969967300001,Durga,Japan,JP,female,88.00%,2022,First
WOS:000776208900001,Xueting,China,CN,female,88.00%,2022,First
WOS:000330656400010,Jun,South Korea,KR,male,96.00%,2014,First
WOS:000694066400001,Denys,United States of America,US,male,88.00%,2021,First
WOS:001064587800001,Shiraz,Israel,IL,female,92.00%,2023,First
WOS:000412254100009,Silvia,Spain,ES,female,99.00%,2017,First
WOS:000307089500009,Atsuki,Japan,JP,male,96.00%,2012,First
WOS:000285886700002,Jun,Japan,JP,male,93.00%,2010,First
WOS:000386203800012,Izabella,Sweden,SE,female,99.00%,2016,First
WOS:000805667800003,Piyanoot,Thailand,TH,female,92.00%,2022,First
WOS:000318087600001,Pavel,Czech Republic,CZ,male,99.00%,2013,First
WOS:000605356100003,Daria,Russia,RU,female,99.00%,2020,First
WOS:000288924000025,Maria,Spain,ES,female,99.00%,2011,First
WOS:000376223500037,Achim,Germany,DE,male,99.00%,2016,First
WOS:000941444400001,Magy,Egypt,EG,female,89.00%,2023,First
WOS:000264928200006,Yuan,United States of America,US,male,89.00%,2009,First
WOS:000355852400033,Mei,China,CN,female,99.00%,2015,First
WOS:000590840100001,Serban,United States of America,US,male,89.00%,2021,First
WOS:000782562200013,Grazia,Italy,IT,female,99.00%,2022,First
WOS:000255314300005,Marcel,Turkey,NL,male,99.00%,2008,First
WOS:000376545800010,Chao,China,CN,male,89.00%,2016,First
WOS:000795115900001,Zhen,China,CN,male,96.00%,2022,First
WOS:000419550700084,Shu,Japan,JP,male,97.00%,2018,First
WOS:000647157100009,Anastasiya,Russia,RU,female,99.00%,2021,First
WOS:000899157400001,Bo,China,CN,male,92.00%,2023,First
WOS:000940416600001,Yanhong,China,CN,female,93.00%,2023,First
WOS:001044875600001,Denise,Italy,IT,female,99.00%,2023,First
WOS:000440530000006,Susana,Portugal,PT,female,99.00%,2018,First
WOS:000357454600009,Claudia,Austria,AT,female,99.00%,2015,First
WOS:001082235800001,Chary,Spain,ES,female,99.00%,2023,First
WOS:000411540100045,Alex,Spain,ES,male,97.00%,2017,First
WOS:000085011600007,Karol,Sweden,SE,male,92.00%,2000,First
WOS:000865191300001,Jian,China,CN,male,92.00%,2022,First
WOS:000395725500005,Kathrin,Germany,DE,female,99.00%,2017,First
WOS:000376696400041,Caroline,Belgium,BE,female,99.00%,2016,First
WOS:000354152800001,Zhen,China,CN,male,96.00%,2015,First
WOS:000259784300005,Patricia,Spain,ES,female,99.00%,2008,First
WOS:000562081000022,Na,China,CN,female,91.00%,2020,First
WOS:001002192400001,Dinko,Croatia,HR,male,97.00%,2023,First
WOS:000303088600020,Monika,Poland,PL,female,99.00%,2012,First
WOS:000855669200006,Irfan,Turkey,TR,male,98.00%,2022,First
WOS:000352081000031,Jagannath,United States of America,US,male,93.00%,2015,First
WOS:000368806000001,Chunsheng,China,CN,male,88.00%,2016,First
WOS:000451691900021,Zhiwei,China,CN,male,98.00%,2018,First
WOS:000875981300001,Gabriele,Italy,IT,male,99.00%,2022,First
WOS:000951361800001,Xinyue,China,CN,female,99.00%,2023,First
WOS:000317408000001,Liang,Turkey,CN,male,98.00%,2013,First
WOS:000646069200018,Juan,China,CN,male,89.00%,2021,First
WOS:000842608800001,Yin,China,CN,female,96.00%,2022,First
WOS:000341274900009,Weimin,United States of America,US,male,92.00%,2014,First
WOS:000462290800006,Kui,China,CN,male,91.00%,2019,First
WOS:000777830900003,Liang,China,CN,male,98.00%,2022,First
WOS:000181844100002,Roberta,Italy,IT,female,99.00%,2003,First
WOS:001000489200001,Dan,China,CN,male,90.00%,2023,First
WOS:001142538500002,Allie,United States of America,US,female,99.00%,2022,First
WOS:000294739300003,Reka,Belgium,BE,female,93.00%,2011,First
WOS:000751890800001,Rosa,Spain,ES,female,99.00%,2022,First
WOS:001053705900001,Sabrina,Germany,DE,female,98.00%,2023,First
WOS:000316987900037,Wei,United States of America,US,male,86.00%,2013,First
WOS:000562850000014,Conxita,Spain,ES,female,98.00%,2020,First
WOS:000566444200007,Javier,Spain,ES,male,99.00%,2020,First
WOS:000442056300006,Jorge,Spain,ES,male,99.00%,2018,First
WOS:000320532800006,Merritt,United States of America,US,male,85.00%,2013,First
WOS:000403121800017,Yuichi,Sweden,JP,male,99.00%,2017,First
WOS:000369343900012,Maria,Italy,IT,female,99.00%,2016,First
WOS:000745613200002,Ying,China,CN,female,87.00%,2022,First
WOS:000552293400001,Hao,China,CN,male,89.00%,2020,First
WOS:000311616000007,Zhen,China,CN,male,96.00%,2012,First
WOS:000436943500008,Maria,Portugal,PT,female,99.00%,2018,First
WOS:000568657600064,Liang,China,CN,male,98.00%,2020,First
WOS:000088072100010,Lorenza,Italy,IT,female,99.00%,2000,First
WOS:000811130000001,Juan,China,CN,male,89.00%,2022,First
WOS:000347709300017,Ying,China,CN,female,87.00%,2014,First
WOS:000432732200011,Jan,Czech Republic,CZ,male,97.00%,2018,First
WOS:000405788400001,Karolina,Poland,PL,female,98.00%,2017,First
WOS:000418428300005,Brenda,France,FR,female,98.00%,2018,First
WOS:000572407000006,Ali,Australia,AU,male,87.00%,2020,First
WOS:000381931400053,Xiaoyan,United States of America,US,female,95.00%,2016,First
WOS:000496543500001,Anwar,Italy,IT,male,98.00%,2020,First
WOS:000618282100001,Maria,Italy,IT,female,99.00%,2021,First
WOS:000592014800001,Jose,Spain,ES,male,99.00%,2021,First
WOS:000444927600007,Luca,Italy,IT,male,99.00%,2018,First
WOS:000185165900014,Wei,United States of America,US,male,86.00%,2003,First
WOS:000783071900002,Jan,Switzerland,CH,male,96.00%,2022,First
WOS:001110612500001,Jelena,Germany,DE,female,98.00%,2023,First
WOS:000303857100068,Alain,France,FR,male,99.00%,2012,First
WOS:000278670800010,Fabiola,Italy,IT,female,99.00%,2010,First
WOS:000765982000007,Huan,China,CN,male,96.00%,2022,First
WOS:000417660400010,Qiong,China,CN,female,86.00%,2017,First
WOS:000586925900001,Valentina,Italy,IT,female,99.00%,2020,First
WOS:000307500100051,Ulrike,Germany,DE,female,99.00%,2012,First
WOS:000327667800013,Claudia,Spain,ES,female,99.00%,2013,First
WOS:000417102800002,Ana,Spain,ES,female,99.00%,2017,First
WOS:000363909800017,Xiulian,China,CN,female,88.00%,2015,First
WOS:000406977600019,Barbara,Portugal,PT,female,99.00%,2017,First
WOS:001082928600001,Klaudia,Germany,DE,female,99.00%,2023,First
WOS:000694712500007,Xinyi,China,CN,female,99.00%,2021,First
WOS:000323279100001,Shaomin,China,CN,male,86.00%,2013,First
WOS:000355652200143,Simona,Italy,IT,female,99.00%,2015,First
WOS:000727375100007,Claudia,Italy,IT,female,99.00%,2021,First
WOS:000728152300006,Cong,China,CN,male,97.00%,2021,First
WOS:000555003800001,Joanna,Poland,PL,female,99.00%,2020,First
WOS:000516764300012,Maria,Greece,GR,female,99.00%,2020,First
WOS:000593689400001,YuJin,South Korea,KR,female,95.00%,2020,First
WOS:000600653200030,Nordin,Netherlands,NL,male,98.00%,2021,First
WOS:000446225000007,Katharina,Germany,DE,female,99.00%,2018,First
WOS:000669502300010,Xu,China,CN,male,99.00%,2021,First
WOS:000330583400020,Qing,China,CN,female,94.00%,2014,First
WOS:000291716000008,Jian,China,CN,male,92.00%,2011,First
WOS:000384043300002,Lisa,Italy,IT,female,99.00%,2016,First
WOS:000930414800001,Cyrus,Singapore,SG,male,94.00%,2023,First
WOS:000369952800052,Iole,Italy,IT,female,99.00%,2016,First
WOS:000365567500001,Jiri,Czech Republic,CZ,male,99.00%,2015,First
WOS:000419017800013,Shaik,Saudi Arabia,SA,male,99.00%,2018,First
WOS:000570522900001,YongSheng,China,CN,male,97.00%,2020,First
WOS:000410061300002,Tao,China,CN,male,88.00%,2017,First
WOS:000362241900023,William,France,FR,male,99.00%,2015,First
WOS:000501529700053,Yumei,China,CN,female,97.00%,2019,First
WOS:000273953700010,Qian,China,CN,male,95.00%,2010,First
WOS:000266292500010,Rosa,Italy,IT,female,99.00%,2009,First
WOS:000735892900001,Nadine,Germany,DE,female,98.00%,2021,First
WOS:000351972300010,Jong,South Korea,KR,male,97.00%,2015,First
WOS:000465148200022,Dandan,China,CN,female,88.00%,2019,First
WOS:000335791600011,Si,United States of America,US,male,89.00%,2014,First
WOS:000660505800001,Jan,Germany,DE,male,98.00%,2021,First
WOS:000462573100008,Anna,Poland,PL,female,99.00%,2019,First
WOS:001126964000029,Devin,United States of America,US,male,92.00%,2023,First
WOS:000666395500001,Anna,Poland,PL,female,99.00%,2021,First
WOS:000387750500001,Ismail,Turkey,TR,male,98.00%,2016,First
WOS:000452332200002,Seline,Switzerland,CH,female,99.00%,2018,First
WOS:000952156400001,Miren,Spain,ES,female,99.00%,2023,First
WOS:000384438900032,Anja,England,GB,female,99.00%,2016,First
WOS:000391364200019,Wenting,United States of America,US,female,85.00%,2017,First
WOS:000276496500025,Jamal,Germany,DE,male,99.00%,2010,First
WOS:000454990500006,JiHo,South Korea,KR,male,98.00%,2019,First
WOS:000323854900051,Ludovic,France,FR,male,99.00%,2013,First
WOS:000332483600007,Nima,United States of America,US,male,99.00%,2014,First
WOS:000856169700001,Sara,Italy,IT,female,99.00%,2022,First
WOS:000973542500002,Sandrine,Switzerland,CH,female,99.00%,2023,First
WOS:000509617400015,Libo,China,CN,male,95.00%,2020,First
WOS:000739077600001,Tingting,Turkey,CN,female,97.00%,2021,First
WOS:000892273100043,Matilda,Finland,FI,female,98.00%,2022,First
WOS:000232401600010,Rita,Portugal,PT,female,99.00%,2005,First
WOS:001030478900002,Anna,Poland,PL,female,99.00%,2022,First
WOS:000536611400001,Siyuan,China,CN,male,97.00%,2020,First
WOS:000762398300001,Yufeng,China,CN,male,85.00%,2022,First
WOS:000434165900009,Hui,China,CN,female,93.00%,2018,First
WOS:000677382400001,Claudia,Romania,RO,female,99.00%,2021,First
WOS:000634035800001,Hao,China,CN,male,89.00%,2021,First
WOS:000811864800002,Wenxiang,Turkey,CN,male,92.00%,2022,First
WOS:000487366800001,Joseph,France,FR,male,99.00%,2019,First
WOS:000606541800009,Ilaria,Italy,IT,female,99.00%,2021,First
WOS:000615396800025,Sonia,Netherlands,NL,female,99.00%,2020,First
WOS:000258108500023,Taejong,South Korea,KR,male,94.00%,2008,First
WOS:000740784100007,Siyuan,China,CN,male,97.00%,2022,First
